movie_id,title,cleaned_tags
9793,The Hills Have Eyes 2,group national guard trainees find battling vicious group mutants last day training desert horror thriller new mexico mutant assault survival michael bailey smith archie kao jay acovone
12212,Urban Legends: Final Cut,making horror movie takes terrifying reality students prestigious film school country urban legends final cut suspenseful follow smash hit urban legend alpine university someone determined win best film award cost even means eliminating competition one safe everyone suspect urban legends final cut edgeofyourseat thriller keep guessing shocking climax horror film making high school sequel serial killer slasher aftercreditsstinger jennifer morrison matthew davis loretta devine
13768,Tuck Everlasting,natalie babbitts award winning book children comes screen lavish adaptation walt disney pictures winnie foster alexis bledel girl early teens growing small rural town winesap winnies parents victor garber amy irving loving overprotective winnie longs life greater freedom adventure fantasy drama science fiction romance family alexis bledel william hurt sissy spacek
8975,The Marine,group diamond thieves run kidnap wife recently discharged marine goes chase south carolinian wilderness retrieve action adventure drama thriller gangster boss wife war change iraq war john cena kelly carlson robert patrick
342521,Keanu,friends hatch plot retrieve stolen cat posing drug dealers street gang action comedy hitman strip club african american gangster car chase kitten buddy comedy gun fight stolen pet designer drug jordan peele keeganmichael key tiffany haddish
45272,Country Strong,soon rising young singersongwriter beau williams gets involved fallen emotionally unstable country star kelly canter pair embark career resurrection tour helmed husbandmanager james featuring beauty queenturnedsinger chiles stanton concerts romantic entanglements old demons threaten derail drama romance suicide alcohol adultery country music bar infidelity texas paparazzi musician musical van addiction biker love singer woman director gwyneth paltrow garrett hedlund tim mcgraw
9424,Disturbing Behavior,steve clark james marsden newcomer town cradle bay quickly realizes theres something odd high school classmates clique known blue ribbons eerie embodiment academic excellence clean living like rest town theyre little perfect steves rebellious friend gavin nick stahl mysteriously joins ranks steve searches truth fellow misfit rachel katie holmes mystery horror science fiction suicide sex island nightmare chase police insanity high school control mind control murder teacher student brainwashing teenager rage behavior james marsden katie holmes nick stahl
97367,The Place Beyond the Pines,motorcycle stunt rider considers committing crime order provide wife child act puts collision course copturnedpolitician drama crime corruption father son relationship carnival mechanic motorcycle bank robbery ryan gosling bradley cooper eva mendes
254904,The November Man,ex cia operative brought back personal mission finds pitted former pupil deadly game involving high level cia officials russian presidentelect crime action thriller cia retired agent pierce brosnan luke bracey olga kurylenko
18681,Eye of the Beholder,reclusive surveillance expert hired spy mysterious blackmailer may serial killer drama mystery thriller beautiful woman serial killer secret service blindness ewan mcgregor ashley judd patrick bergin
